Latitude,Longitude,Rainfall (mm),Temperature (°C),Humidity (%),River Discharge (m³/s),Water Level (m),Elevation (m),Land Cover,Soil Type,Population Density,Infrastructure,Historical Floods,Flood Occurred
15.869121921442982,69.09467219205557,171.97787107928494,16.914407712164,82.30303328522007,1060.8687387073917,5.901328439371466,2563.641147883055,Forest,Silt,6140.559561934428,0,0,1
32.03338776540595,84.91265969460834,223.6841715528732,35.80341722694934,20.43687560254665,3795.835709399031,3.663324108640549,6293.53255648785,Urban,Silt,7142.53803260285,0,1,1
16.147100780934043,72.29588373847511,275.96825424568937,39.52406685049316,84.8318744098485,4437.804649429169,7.862288650347819,2143.7071408632737,Desert,Silt,1694.3904893764184,0,1,1
30.395098309603064,95.1539398485486,125.99573953678504,18.534685578598037,90.49494611486818,4345.342586403632,3.210344409891115,4230.36154065566,Forest,Clay,8439.975795404422,0,1,1
13.762754764491,91.4137572539822,45.89873600345234,19.28123007641755,57.08207272795536,412.151384733328,3.73479380947857,5946.587068164029,Agricultural,Peat,3638.870806401665,1,1,1
8.16014139658447,86.43221097823744,140.82802549768752,26.06611190102941,95.4450405688738,4736.642818143091,2.554791324241321,5786.344576962341,Forest,Sandy,6135.189912955436,1,1,1
28.49886297158089,96.50540272698642,239.78514230029492,29.016928582524425,92.08718893278358,909.5714686955358,5.216672425615551,7420.57978866156,Forest,Sandy,5375.5204323694425,0,1,1
29.14120787318863,75.94994884856621,147.99788303896406,24.64831800767465,74.63817876607368,2922.977704233372,8.650811697554708,489.9373745703575,Desert,Sandy,7420.647550187515,1,0,1
18.395506127783904,69.64837655065926,235.88817865250948,27.034797217425627,27.361326763253714,4767.458935561193,2.8503821769050344,8822.735301576517,Agricultural,Sandy,9446.705153519368,1,1,1
11.360202726228762,96.37633947548191,123.85778118512184,24.978154476961254,97.21735813285268,4973.43942443804,8.618871813042368,3780.380502675259,Forest,Sandy,8398.59072048229,1,0,1
17.596042720726828,87.01809211709187,72.36693753281901,37.78716576470735,83.35230073542522,4501.5046784583765,7.092216490554625,5438.237001956951,Urban,Peat,5677.6808990615245,1,1,1
17.018487329754205,68.92984199574171,25.26403622120611,30.130049324899915,91.44479299488458,4714.459346225044,0.6024440294223665,5340.711689187766,Desert,Sandy,2939.747174169101,1,1,1
29.158579171803854,88.7690424317365,62.667310273021485,37.40594133403613,49.863053094092685,4307.446956165973,1.6809017951676586,170.21597871320915,Desert,Silt,1798.7577839349967,1,0,1
33.72916953471347,89.9615715900646,150.88018112497463,42.07319988412309,57.01803013357264,4801.37152027861,4.845664073400418,8692.01528430541,Forest,Loam,1635.1618242938148,0,1,1
21.69423282969653,74.5830376808142,149.86864678047706,21.0183343072546,77.92566162632869,4323.389738979091,7.240645504928672,1409.1547986227358,Desert,Loam,2011.455977802187,0,0,1
11.468233132210749,74.41702114091933,212.07027050271623,37.79178365797837,44.09429741009728,4439.489067754531,5.115710502602458,1622.8322785765647,Urban,Sandy,9025.331316322938,0,1,1
30.358048218682267,92.00944980232286,189.5069361679688,42.73120141729949,24.840924907291768,808.1156545194362,0.3708689391403952,4501.054087160528,Agricultural,Clay,2060.6348987655438,1,1,1
22.32007229456733,79.10190203094162,173.0835727931881,42.55307963001357,76.43064440003985,3242.9844567662158,6.8069911299624,767.6264589576881,Urban,Peat,982.3313153988332,1,1,1
20.39868953239794,88.90367317777256,179.16380825579796,16.4421933760218,23.32768555096966,4347.280609427649,4.220335570360464,3071.2817617323785,Desert,Clay,8815.493998767452,1,0,1
8.737154675578761,74.99499646421266,284.1743630118788,41.16793011960485,88.27756698334287,329.7489966998424,4.237329837680467,2227.9896822016344,Agricultural,Loam,8886.496148954433,1,1,1
11.128851382805829,72.87609149094766,57.86812310441321,34.7333582101362,59.017749054493216,4935.233350966377,0.4576887863724654,3643.1104230865208,Desert,Peat,6735.895142488476,1,1,1
17.116323451213475,96.46105593317624,92.5167638704982,18.486115889919517,72.4059546400951,4678.3749183061145,8.131391180141431,6092.186010226853,Desert,Loam,1479.9288110656594,0,0,1
22.74855004377638,77.79492362683465,86.44357458345847,16.50710697773283,78.46854966516892,227.12993114923972,1.063454715418567,7679.591239100788,Forest,Silt,7655.034116547389,0,1,1
34.31942774385669,88.38791929924982,187.9095323642717,37.62309743852269,80.98253476622861,2350.528172544917,9.002236811539392,507.10436336242367,Forest,Clay,9896.490309016564,1,0,1
19.901104768033264,75.57480496694347,264.7042835519261,15.727588081297652,49.25102647262054,1583.752377158505,4.445743232363087,3662.878448461085,Urban,Sandy,370.26755329085057,1,1,1
29.91098301774841,82.84516151681909,248.5654225395124,26.91811955525968,39.45137197730741,2644.1733495140056,5.006236541013945,96.2672382209484,Forest,Loam,1838.7500498162112,1,1,1
10.232417385034996,72.86102535137695,137.52414953765933,20.076906927003808,97.59398757105762,4759.882105006604,7.50859213453971,922.9632035161608,Forest,Peat,4227.565973893683,1,0,1
16.402792134499272,75.62354035769046,279.8868126426235,16.321450084876492,48.61302040785671,513.5131963551498,7.970968964998858,1015.2903881179795,Desert,Clay,2209.4392542815917,0,0,1
31.435491007368093,82.27138305548999,210.56200633629336,17.467310317536192,73.65338767897516,2092.3748057502344,7.802523535171715,1564.4704591942004,Agricultural,Loam,3509.749023352236,0,0,1
13.41053170769504,85.76519144000042,138.62538138746902,26.79233649800096,97.09212120630778,4416.441680828581,9.15315065318594,7611.719926026511,Forest,Clay,5413.902202173788,0,1,1
33.88421095620936,70.73210054476232,23.43642923692326,18.02476008161194,20.74604047799125,804.6217026893194,9.584137819529207,2889.5675886748063,Desert,Silt,8485.496162540348,0,1,1
20.386125870161436,91.8126570300702,55.716355650290254,39.48696512218365,33.13131148891141,2027.746869114501,1.8077019878391265,4734.453509411386,Desert,Peat,211.83862464649428,0,1,1
31.7224282117523,82.29801852466593,208.59243242805923,37.97974919075816,30.21866255415632,1747.9378074585743,5.773686601279447,1353.1122503344664,Forest,Silt,3569.8952717424518,0,1,1
32.96118691443396,92.55670778789604,21.19763780231587,24.281170873893977,57.78776426095028,4206.048106397661,0.1875590943748828,6593.673624343292,Agricultural,Silt,6357.606100588386,0,0,1
20.104919091314592,96.81154525147554,93.0930394630468,18.73227617565085,38.23317928423275,2909.392494174697,8.322064148040017,2950.140088910871,Agricultural,Peat,4892.502752032094,1,1,1
11.4760956526768,86.09442166808026,249.56112280528916,43.17931089016727,92.64255885157236,3565.9596418050032,7.080912007121719,8749.803271681933,Urban,Silt,2162.400450987916,1,1,1
17.3728850286019,68.41964860358308,22.436449350859554,23.178406845579893,91.45186904124436,992.1283353585164,9.966696089720363,524.9825435909838,Desert,Loam,6317.646262951045,1,0,1
23.044928030557617,71.4576287567179,75.52763963662609,42.22697878009049,37.20768402509947,1009.7171019628136,4.3365224690922375,6775.972468113517,Desert,Clay,1623.7848643997245,0,0,1
16.725470984686318,79.53016421000875,206.41114006593864,27.566232170476653,24.065208721948423,1932.2905265461127,1.99777071870328,4013.7438320838537,Urban,Clay,8053.712141998921,1,0,1
9.492883786249692,92.88060641666776,148.1157613386316,30.704951528656267,97.14960210814228,1953.5270671378655,6.238529746100124,3309.2867454261386,Desert,Loam,7635.135583954644,0,1,1
34.33971069303296,93.77210322875916,23.368129678547117,23.79970429310029,40.52508156492965,111.15556783387272,7.698552735473022,7135.986887598548,Agricultural,Sandy,5879.081889280436,0,0,1
12.20195129064547,76.12627580272655,69.99068626748742,40.16796220687998,37.83411925764391,2562.110997534319,3.676202798906616,7668.384896339052,Urban,Clay,7667.932111937162,0,0,1
22.194130048049328,69.54049810177104,189.90636586140556,20.805517662185924,74.02185583628997,1771.1975383399435,1.7908969255297469,8544.733937520688,Urban,Clay,442.2965367013254,1,1,1
36.58386316920742,91.0718732597262,77.96388793494206,39.253437604773566,94.10198586744104,120.2757619377598,7.961299843370574,7343.738488727859,Agricultural,Loam,3438.5700868513736,1,0,1
22.85069869067915,82.88110354388503,13.623046825111109,29.87377269897118,27.718968563964044,576.89304801952,7.61083390331761,7905.708845839845,Desert,Clay,5.051717677763135,0,0,1
13.05662644114475,69.88019234479954,39.31266274362972,25.026193254937965,88.02838262188826,1225.4585896964954,4.536192553624145,2192.3731017861533,Desert,Silt,6121.119117712928,1,1,1
15.480307203739512,86.56141511097164,149.12947310321076,33.69214186448842,34.946410818623406,336.7435354537257,3.14705142186515,2448.6246796438336,Agricultural,Sandy,949.4166469812036,1,0,1
24.100823536384407,93.36635754547464,66.87565850575216,25.667050648831747,89.4476375064258,2167.9470914098392,0.4155729435549216,3682.090664759016,Forest,Clay,7040.67677038765,1,1,1
34.11212365773658,68.53855084418787,192.617144021222,33.9538686241432,80.89961619105863,1475.6977318058623,4.893037665760273,1791.989153753515,Desert,Peat,5961.5130508332,1,1,1
26.35994226092477,93.7706374115257,199.578877296738,41.62665902839066,80.96088780922247,3240.3939790559834,9.3731268939841,3896.5706197086224,Forest,Sandy,9457.686835820632,0,1,1
17.83186394041232,74.58012225007045,111.56415137657736,34.38818154047742,99.67103254912487,3935.473901918111,4.2882639436526295,3822.4478678279575,Desert,Peat,2955.253688068832,0,0,1
29.052714687236943,88.80559907546936,160.08737631798527,30.64583515663113,31.621379834170227,169.370749415933,3.624101752088528,4441.4494786721925,Urban,Peat,1005.968568558121,0,0,1
34.01619753862474,90.11695120743305,31.639689002825836,36.53913320223087,45.80357934285826,1665.6870231868463,8.843005825306731,657.9931470273467,Agricultural,Loam,2681.3207476985767,1,0,1
34.0580714672853,77.32241186048633,43.941228023495086,33.647017034451224,67.14465156206562,1097.066528961616,4.286568301018422,8699.019262991957,Forest,Peat,8576.254780006131,1,1,1
25.58644273012811,72.62926806433016,260.31268433486315,41.10146298245081,61.83192669906031,1665.950003496488,1.2463381190312195,6363.899353077076,Desert,Sandy,4314.7629105663855,1,0,1
28.65319741907854,94.28427212177374,249.9435911587276,30.57503066653686,63.58685944063544,4110.657281928466,8.15459529307975,6333.855194514794,Forest,Peat,7284.554670529615,0,1,1
14.880223537407202,90.73779161502588,109.9178000144416,16.17568179111407,52.703665467407646,960.5277859102534,3.3230801194614368,2849.390994747889,Agricultural,Silt,1561.6245327923427,1,1,1
26.839354072369225,83.71452502501037,235.4604935981665,22.86803716497525,59.81969301725952,890.6902841235237,5.238252524980913,7289.372061928078,Desert,Silt,948.7227703234224,1,0,1
32.62747890433116,70.6461003978234,292.881480131112,22.37592338407348,69.98433173798121,4355.548530353976,9.087919720707374,1152.04930988116,Urban,Sandy,3249.082605213173,0,0,1
27.07077387670996,87.68941730413943,71.95246741727404,37.26667151360399,26.497270719959367,4805.573496888703,3.982480355036875,4906.045903958429,Urban,Silt,7339.886092590754,0,0,1
15.690868662770038,68.53523615224766,195.47577068034155,29.55642712414802,54.06852414479404,3943.892123767479,2.3880622735961743,5820.951582890183,Urban,Peat,773.5900196285062,1,0,1
15.075699657993423,83.82264546838736,127.18485218224504,24.713267377958083,24.933530609177417,2036.977704894216,9.750711114986512,2433.0879241206394,Urban,Sandy,6946.906642162921,0,0,1
36.21730608782092,88.49692462750762,68.4224818325371,40.49817932267239,56.91689032173496,351.97799366858465,2.4782278332790773,3943.829195180671,Desert,Loam,9925.982960891064,1,0,1
33.86935010013629,73.61842905771951,160.6555093382151,41.07775412480389,71.79574508174542,753.4431995178953,4.579941317991669,7443.736409313097,Forest,Silt,6157.192625787762,0,0,1
26.303020153920624,75.59083320207368,297.0978283580597,16.392813672181802,23.770521930504465,4635.125446583495,0.620096193665074,7246.328035970549,Forest,Peat,6191.831918262995,0,1,1
31.049527802707804,82.86513683275159,221.41254150426187,36.624704686998015,49.91971249821561,2088.731415103506,5.318394198174479,20.768112760960456,Desert,Sandy,1756.4366949626176,0,1,1
22.57647570005057,77.58742348913006,98.20366241970498,31.20025056478734,26.62743187899963,410.00073954789775,6.7264097968853696,3662.3552608512105,Forest,Silt,9404.470256433013,1,1,1
24.73021265416441,92.95483311103592,248.16144002602056,39.75000087046698,20.269314725728265,1142.400073869972,7.421356632912185,5805.093450782255,Urban,Peat,5277.400739894634,0,1,1
28.95111134258365,84.83797305398826,4.292246938270406,16.553021428261953,64.44023612254504,4281.639974898448,7.520975018439174,5558.741121299789,Forest,Peat,5623.249328857129,0,0,1
8.705163026512162,77.6475166093794,263.1918570936173,23.1941962681515,92.8879229446926,2341.0906178864725,4.016016818985069,2256.912630121696,Forest,Silt,5103.326384747843,1,0,1
34.531067316393006,81.7902691271596,281.3212409686266,41.04226885863477,27.075114202943823,2982.631638540216,6.0094980847810255,3755.8436911817207,Urban,Loam,9851.056796298975,0,1,1
18.73460230740789,77.2270810757524,233.74117703928,43.79031702207767,91.72958301701242,3581.1606551106734,7.321842832725891,184.5940539059912,Forest,Clay,5457.363248328697,0,0,1
34.92123831504404,96.04256552281308,72.80140509954136,41.4517572209826,54.75177993449741,2617.982131345584,4.0136195865265565,3086.0762398991114,Urban,Loam,2205.078517663881,1,1,1
20.41734030120212,72.64214905911518,157.7243742285782,41.84531737383902,46.252369558114026,4226.829505108,6.068030889836208,1643.194305770067,Agricultural,Silt,9872.73293326978,1,1,1
36.03298975226642,90.83244928626446,70.05355757797939,23.670241330228546,71.52991361152817,3193.822853342041,0.9662898141836118,4425.31040828532,Forest,Silt,85.9518935390069,0,1,1
32.737274208553444,68.57714302846226,116.08832385532118,34.17787686263771,78.53479536414568,764.2722758406973,3.4344962418887603,342.6359933429856,Forest,Clay,6885.549629695959,0,0,1
16.539017870017986,88.27179500722076,250.10916509820785,29.643167756064717,69.24823504405651,4695.094146173519,6.587529840348395,6419.277267009801,Agricultural,Loam,6592.04495525834,1,0,1
19.167834129455837,75.33444236113233,114.4827653948176,17.96240156085513,38.52088355558651,3980.421752174578,9.955649018568158,6481.893675828239,Desert,Silt,3152.827853535475,0,1,1
32.68296347398885,69.17414690552083,247.2448215599674,35.32623948067233,41.00038953765721,1270.9799807357474,4.753624453773155,5475.420667465202,Desert,Clay,1860.5413554234665,0,1,1
12.915289653896682,95.12131649495538,132.03981138530096,40.89202202431317,84.20958819608248,1882.3295243058053,2.164333987818478,1797.7502993743426,Agricultural,Peat,9152.21562682926,0,1,1
35.14848845066265,85.04868506596367,21.0862842089756,32.21838539165261,34.983763816904485,4968.734216012351,7.670823009964601,4058.186366892736,Forest,Sandy,8063.48453924677,0,1,1
10.818118319352289,70.43604972109814,152.34600440724068,43.63143680937348,65.06342938168245,361.9566607182512,7.136960338155216,4341.0819227568445,Desert,Silt,552.0499930474354,0,1,1
25.83520957427592,87.76425486671286,251.81819133597364,19.15338028200718,69.18519621245089,2303.82317920389,3.091366414141341,2872.620367670881,Forest,Clay,3821.848944308879,1,0,1
36.71156165302364,87.72318125456505,259.7288189690483,28.38656455746561,82.09627738138656,2410.5460029671804,6.00468947664389,4229.020582268082,Desert,Silt,6962.594041566393,0,0,1
28.21345648886277,81.66140267043087,179.03646900433205,22.009681387731472,87.3612134958039,352.0246882606881,8.70564919142517,3834.240040557912,Forest,Sandy,3335.076762484533,0,1,1
28.37203843562617,79.54063862983867,106.2197585380751,25.317096017492688,87.63583506665566,3161.418503206312,0.730403044251241,4848.093073968438,Desert,Silt,4548.814222501433,1,1,1
31.49328844569624,80.53768309648129,246.79390414388985,26.53580151079597,65.99811535292687,4506.7993290240265,7.43726455022875,2022.0723035674928,Forest,Clay,7689.454212744423,0,0,1
33.145097238823006,96.39859410265063,178.0428599562914,18.17491236235704,27.314248031990385,2410.617385945562,3.5343391072314576,2230.5181256969336,Agricultural,Peat,1178.0252940026137,1,0,1
34.48397602413767,70.57035626773784,299.2033647850495,42.12107219216214,74.447587569648,1178.7911851202075,2.614377121620939,5304.079495263202,Urban,Sandy,1297.7777121314327,0,0,1
22.8289295669672,94.74469522532316,236.0637593462889,27.24593496274296,74.2501120827317,4813.742350981347,3.5938146320282947,8632.739686960569,Urban,Clay,2881.827241434896,1,1,1
33.81015491270942,79.8760359280827,69.05438366137732,15.95200085021402,29.0205590337126,2862.3853751462552,3.206717772441303,5365.000697967897,Desert,Sandy,9973.076257314297,0,0,1
17.801859548694537,78.86719965353703,271.47552610328006,33.18505279934351,52.97644500147547,960.1637621655884,7.817898786449065,1017.7085424977888,Forest,Loam,9920.566681897157,1,0,1
24.770124088889045,71.1609997060263,65.7434904697741,39.55941106802386,65.39475771394112,2443.1902735957005,4.521708185442338,6195.675348109851,Forest,Loam,7642.825583434533,1,1,1
21.502342525841343,80.40821593073674,268.1272524831139,24.2595743020474,90.97174462494634,2139.8265676743035,1.560615297786937,29.910388909629766,Desert,Silt,8222.163870988936,0,0,1
23.736694406519725,70.86106392525146,76.83932728863458,40.36008555176002,62.66276733349847,2398.682878357135,4.3285439805529125,3351.267189255604,Urban,Peat,483.7575025885498,0,1,1
8.884507248232433,83.14882465503723,231.3022315829656,26.23428010398949,81.13368213236748,4509.730049736032,5.745510780465695,4350.189438384741,Desert,Silt,801.9251947444661,0,1,1
9.083097473727218,68.20937846310781,244.17483196982533,26.951099424813258,55.06186129174125,4006.363985697336,6.62398267461522,4687.043621394643,Agricultural,Silt,9584.424391542834,1,0,1
23.145054541589325,96.36981509397066,47.00164030425541,44.526510436943205,27.09206723952981,3399.862436390276,8.587146470198228,4575.535646387551,Agricultural,Sandy,5096.876749223163,1,0,1
10.475076484819272,92.52316270333554,24.34777473741449,28.628963667629183,30.460736026873576,2502.8492774593697,7.505444033056378,4613.609106710734,Forest,Peat,2186.313474074727,0,0,1
23.40928431547629,91.79819440915207,87.98839596264666,20.321003126591997,74.31783296045651,4738.295049294802,6.557585389064013,3763.54482242273,Forest,Clay,8618.741934085814,0,0,1
23.67841852669309,71.71054828667319,196.4567001504549,21.60932803385257,69.1158445354815,1105.2640423115283,2.5857338467581084,643.840401045268,Desert,Clay,661.4608128135824,0,1,1
22.972710100734663,94.33301141373592,110.62506435168608,25.745046248422845,56.14162858625164,1368.0727493904144,2.098262110728031,4115.248257141958,Desert,Clay,809.2078754357601,0,1,1
20.730171200463445,96.31598344913763,97.06420748899524,33.6964103460283,72.92341807332414,979.8054138814484,4.28412272834647,1937.0879159196816,Agricultural,Peat,2143.7951163810685,1,1,1
10.275235058925713,76.15654059103376,75.74078925638386,39.05639855865002,95.58505540606328,1149.829217000416,8.173504547328779,8532.831937035953,Desert,Sandy,2355.683845502309,0,0,1
8.735171559048268,95.64963891797724,83.68059259130631,17.088235011694778,63.32059090723546,4030.870802207526,4.144396411860094,4758.124214283172,Desert,Loam,8526.817978232926,0,0,1
32.24342349485397,88.56888833842459,107.7830747293679,16.072063676406742,45.207428477323305,558.8698780234641,8.272109757617002,5073.013877258296,Agricultural,Clay,4475.616356490855,1,0,1
13.025535282054529,74.48133511341936,209.78243860061704,24.19925093019557,55.16936559357991,750.985593309787,6.994707701724257,7302.534738867359,Forest,Silt,9153.56536612623,1,0,1
12.536674237461495,88.46227790351827,38.57047938089067,29.01287891947148,90.70171868094752,1791.910316758099,2.6185906083657584,4767.889651954835,Forest,Peat,5111.509107496501,1,0,1
28.72328175830181,75.34411552816728,150.23384728218045,43.10536788853489,20.638550267483183,4232.222987674748,0.1058189259799424,8207.31700952151,Desert,Peat,7788.125716570928,1,1,1
16.11808301143234,68.83030462123394,269.6018266690914,15.21323241263579,85.94506265143555,557.1340683126919,1.020936200695758,4414.716536628466,Desert,Sandy,7711.576760344245,0,1,1
29.399010584177287,75.02700758523598,85.73067006597056,42.173177331611214,86.44338031227691,2218.982540562175,8.707834158854489,1575.8362844144551,Agricultural,Peat,5652.970495343955,1,0,1
15.184198695533569,93.30150017449763,182.7198507763495,23.902434993195584,64.38817936687526,2136.912773147773,4.132543239375133,2407.032646302518,Agricultural,Silt,6061.008057691678,0,0,1
8.41741117026292,70.58109216149771,229.6375341740592,22.559745904496417,98.8101655426,1632.3238189237004,5.871250614068569,6072.249550853206,Agricultural,Peat,6129.887336119186,1,0,1
9.33407661863083,72.82601424501726,240.40414318851367,34.268943701081135,56.32967865186694,663.4990695256465,2.616834469179224,794.5055964428417,Desert,Loam,5457.363917898517,1,0,1
28.406077922020685,80.09441312130613,10.119032237315697,36.2559758067949,43.46485092177844,2462.339179381871,8.194865134900533,7298.44341368171,Desert,Clay,8206.334517993917,1,0,1
21.75104104353243,78.16363586721991,165.3493804420958,28.77049667343806,62.22331244390133,2086.159294329392,8.216870270768133,3186.621508365005,Urban,Loam,9027.464106300638,1,1,1
10.837190658879043,92.90560352557084,290.857968191966,31.694469182701894,24.275605560045346,4898.925249799567,3.359920408309799,171.46924417406936,Urban,Silt,7546.865329781749,0,0,1
22.25686037838814,71.66978930268884,294.3733802047172,28.66201971491745,99.35096495497346,4587.489989603223,4.507952800131594,413.0997943173668,Desert,Loam,2195.1286745166253,1,1,1
20.581697827901216,88.4390792478334,18.893372395989918,42.69830519555249,77.94171685280028,2784.7849571094303,2.1566041647357084,8639.060719802474,Forest,Sandy,1242.3418251739215,1,0,1
19.556637297523828,94.24726570603995,262.0023922813799,30.317260246680007,43.19543334911472,3960.4113916188617,2.8022897722073115,7346.568470120104,Agricultural,Peat,2534.098237006335,1,1,1
25.85965284351428,80.60362196215036,170.57164594206424,23.77764486720845,37.76420945396819,190.1355598865345,0.8348033824163659,142.6464176346832,Forest,Peat,7266.272319470544,0,1,1
26.41771587516167,82.1546755476843,115.5302036821551,25.6632776152859,99.6540347009885,2170.146743274117,6.778231426173299,7697.584810476078,Forest,Clay,7823.837568056047,1,0,1
22.59095149882254,84.77154397842482,84.87837872487117,21.734846165598924,75.7533236241103,4802.891411125412,8.360350673796889,528.413196670659,Forest,Peat,1750.8109752944224,1,1,1
35.26667700132377,70.91065735775656,126.93164438289897,39.64512646222029,91.47356484959272,34.26856038861559,4.831256571279342,3755.421241865885,Forest,Silt,1453.1253430233382,1,1,1
24.68875115840049,86.37959214675426,75.6921422275914,21.366036566412543,35.244235387977525,2044.09235688708,1.7013339000181993,7535.2496681070015,Forest,Sandy,2238.308382069117,1,1,1
21.28933382425398,95.77224076946024,97.11726929607252,15.506321725738182,44.36639982976283,2029.0984360837797,3.8932506875909088,1491.8102750123146,Agricultural,Loam,9418.449222511574,0,1,1
23.822886890162117,93.16345833323396,296.9078603359567,19.79395811367077,97.74226633651044,3939.538318722233,1.7806150696456624,4045.108100463082,Forest,Sandy,4168.946729021523,1,1,1
35.30247945451923,68.06208666101878,40.17824794969647,26.309660897274657,97.02849968738406,2508.2041332685394,5.765561651617974,4059.61919238097,Desert,Peat,2006.1214631514176,0,0,1
27.80719642907435,81.47874197218752,131.61346466514016,30.77810625042129,36.26348513933293,1121.4217230512152,7.104581892712821,2214.7922531872973,Urban,Sandy,4610.050603951166,1,1,1
29.317060270312687,93.90986049591169,186.80797278599263,25.709213976038505,49.46013057595806,386.6117275042652,7.032851897673639,4145.388529153577,Urban,Peat,6186.835861931989,0,1,1
31.30094698116061,73.63042820193792,69.24351940798475,23.764315566158928,88.72002263546963,124.232057927266,7.563218874224475,4414.680600174281,Urban,Silt,6650.378140989399,1,1,1
16.179002604567888,71.78321345999042,276.10006850168025,21.56312917783012,60.33589587700466,582.3957492903597,6.79268442467408,8239.466609306204,Urban,Silt,5909.875427989526,0,1,1
29.767827797584893,93.18139494586067,276.00473309880203,21.276224472566284,69.0254550488867,476.4125629223093,4.652998194550749,6909.037541076196,Agricultural,Loam,2118.656632632332,1,1,1
31.398207438750656,93.90384826908846,13.921307573746413,42.72270389790809,42.8258821015969,2987.794870375604,6.514152429123855,776.8648397485696,Urban,Loam,183.5217156107016,0,0,1
30.51597586151791,83.81552271187562,258.60194168057643,35.7203958654749,78.9243713601753,2982.069036079812,2.749299794182951,7832.357109323718,Urban,Loam,7213.437619954305,1,0,1
17.883302667337517,69.48498412651955,10.982914752660257,33.58374301973123,87.03993779005941,4515.32653420288,1.9960330026575777,5224.069294190183,Forest,Peat,155.66469448049403,1,0,1
